吃	0.009
時間	0.006
點	0.006
http	0.006
00	0.005
餐廳	0.004
可以	0.004
台北	0.004
跟	0.003
]	0.003
[	0.003
食記	0.003
電話	0.003
小	0.003
消費	0.003
沒有	0.003
營業	0.003
所以	0.002
名稱	0.002
家	0.002
過	0.002
看	0.002
不過	0.002
30	0.002
02	0.002
吧	0.002
+	0.002
_	0.002
料理	0.002
比較	0.002
還是	0.002
用	0.002
菜單	0.002
先	0.002
2014年	0.002
應該	0.002
朋友	0.002
選擇	0.002
間	0.002
店	0.002
11	0.002
前	0.002
覺得	0.002
像	0.002
＿	0.002
甜點	0.002
美食	0.002
店家	0.002
咖啡	0.002
用餐	0.002
搭配	0.002
麵包	0.001
就是	0.001
推薦	0.001
一樣	0.001
＝	0.001
圖	0.001
內	0.001
下	0.001
一下	0.001
其實	0.001
看到	0.001
飲料	0.001
餐	0.001
知道	0.001
圖文	0.001
特別	0.001
這樣	0.001
天	0.001
另外	0.001
日本	0.001
愛	0.001
喝	0.001
沙拉	0.001
餐點	0.001
無	0.001
&	0.001
大家	0.001
選	0.001
加	0.001
午餐	0.001
適合	0.001
蛋	0.001
道	0.001
杯	0.001
口味	0.001
7月	0.001
囉	0.001
提供	0.001
啊	0.001
套餐	0.001
菜色	0.001
已經	0.001
裡面	0.001
熱	0.001
除了	0.001
起	0.001
感覺	0.001
這邊	0.001
但是	0.001
有點	0.001
早	0.001
拉麵	0.001
可能	0.001
自己	0.001
客人	0.001
飯	0.001
喜歡	0.001
奶油	0.001
義大利麵	0.001
漢堡	0.001
老闆	0.001
22	0.001
時候	0.001
菜	0.001
第一	0.001
店員	0.001
賣	0.001
豬排	0.001
幾	0.001
雖然	0.001
給	0.001
份	0.001
醬汁	0.001
酒	0.001
當然	0.001
喔	0.001
吃到	0.001
帶	0.001
開始	0.001
今天	0.001
一些	0.001
這裡	0.001
排隊	0.001
它	0.001
7	0.001
冰淇淋	0.001
牛	0.001
之前	0.001
--	0.001
最後	0.001
21	0.001
話	0.001
茶	0.001
阿	0.001
拿	0.001
什麼	0.001
部分	0.001
本	0.001
文章	0.001
之後	0.001
請	0.001
一定	0.001
一起	0.001
2	0.001
網誌	0.001
介紹	0.001
雞肉	0.001
桌	0.001
裡	0.001
鍋	0.001
魚	0.001
整	0.001
刷卡	0.001
假日	0.001
冰	0.001
牛肉	0.001
看看	0.001
司	0.001
晚上	0.001
想要	0.001
或是	0.001
塊	0.001
上面	0.001
炸	0.001
大概	0.001
味道	0.001
外	0.001
一直	0.001
可否	0.001
12	0.001
二	0.001
可惜	0.001
10	0.001
排	0.001
上桌	0.001
現在	0.001
很多	0.001
分	0.001
比	0.001
開	0.001
吃完	0.001
些	0.001
烤	0.001
好像	0.001
需要	0.001
邊	0.001
其他	0.001
唷	0.001
坐	0.001
碗	0.001
包廂	0.001
炒	0.001
旁邊	0.001
建議	0.001
肉	0.001
小時	0.001
他們	0.001
https	0.001
麵	0.001
湯	0.001
本來	0.001
方式	0.001
牛排	0.001
網誌版	0.001
*	0.001
附近	0.001
食	0.001
有無	0.001
久	0.001
快	0.001
14	0.001
下午茶	0.001
下午	0.001
圖文版	0.001
簡單	0.001
雞	0.001
咖哩	0.001
一點	0.001
附	0.001
食物	0.001
地方	0.001
