失望	0.014
大推	0.004
深得	0.003
好吃	0.002
開心	0.002
驚豔	0.002
喜歡	0.002
值得	0.002
抨擊	0.002
滿意度	0.002
合格	0.002
如釋重負	0.002
俗	0.002
後路	0.002
物超所質	0.002
惹火	0.002
無怪	0.002
受騙	0.002
榮登	0.002
肖	0.002
難免	0.002
不已	0.002
愉悅	0.002
大失所望	0.002
生氣	0.002
午餐會	0.002
氣飽	0.002
吃好吃好	0.002
稱不上	0.002
失落感	0.002
響	0.002
欲罷不能	0.002
破天荒	0.002
推薦	0.001
徹底	0.001
驚艷	0.001
放鬆	0.001
超	0.001
不錯	0.001
心	0.001
甜點區	0.001
不亦樂乎	0.001
激推	0.001
成本	0.001
滿足感	0.001
筷	0.001
高就	0.001
Eric	0.001
吐	0.001
粉肝	0.001
嚴重	0.001
黑虎	0.001
嗑	0.001
驚為天人	0.001
意	0.001
原盅豉汁	0.001
高興	0.001
愉快	0.001
低於	0.001
傷心	0.001
迷	0.001
吸引人	0.001
Ｃ	0.001
驚喜	0.001
滿意	0.001
愛	0.001
心情	0.001
滿足	0.001
整體	0.001
過癮	0.001
實惠	0.001
湯包	0.001
時令	0.001
殘	0.001
深深	0.001
亮亮	0.001
登場	0.001
直	0.001
蒸餃	0.001
饕客	0.001
強力	0.001
知味房	0.001
酸度	0.001
以來	0.001
覺得	0.001
蠻	0.001
德式	0.000
血	0.000
衝	0.000
那天	0.000
當場	0.000
短	0.000
獲	0.000
溫德	0.000
耳朵麵	0.000
無疑	0.000
口吃	0.000
文華	0.000
爸	0.000
哭	0.000
不怎麼	0.000
解釋	0.000
佛心	0.000
嘗嘗	0.000
甚	0.000
一定	0.000
周末	0.000
行程	0.000
外加	0.000
反映	0.000
排骨飯	0.000
毛毛	0.000
令	0.000
賴	0.000
感覺	0.000
期望	0.000
回味	0.000
芭	0.000
預訂	0.000
佳餚	0.000
甜品	0.000
誘人	0.000
早餐店	0.000
收服	0.000
歷史	0.000
溫蒂	0.000
國父	0.000
燒餅	0.000
感想	0.000
紀念館	0.000
總算	0.000
Ｒ	0.000
東西	0.000
還是	0.000
滿	0.000
仁愛路	0.000
硬度	0.000
東方	0.000
Brunch	0.000
路過	0.000
級	0.000
住	0.000
動	0.000
正餐	0.000
好店	0.000
它	0.000
沒想到	0.000
推	0.000
非常	0.000
醬燒	0.000
鬆餅塔	0.000
不論	0.000
確實	0.000
念	0.000
油條	0.000
挑剔	0.000
好評	0.000
想像	0.000
越	0.000
白天	0.000
選項	0.000
聽到	0.000
黃色	0.000
點到	0.000
氣	0.000
對於	0.000
家	0.000
特地	0.000
烘焙	0.000
天然	0.000
貓	0.000
幾乎	0.000
拿到	0.000
算是	0.000
實在	0.000
阿	0.000
咬	0.000
起來	0.000
所以	0.000
山東	0.000
今晚	0.000
有所	0.000
下來	0.000
同行	0.000
韓國	0.000
對味	0.000
倒是	0.000
完美	0.000
找到	0.000
蓋	0.000
可是	0.000
餐館	0.000
鹽燒	0.000
軟	0.000
品嘗	0.000
喜愛	0.000
．	0.000
不過	0.000
久	0.000
表現	0.000
耶	0.000
行	0.000
吃下來	0.000
合	0.000
句	0.000
呈現	0.000
使用	0.000
的確	0.000
件	0.000
推薦給	0.000
最愛	0.000
輕鬆	0.000
前面	0.000
比起	0.000
變得	0.000
以外	0.000
程度	0.000
但是	0.000
挺	0.000
有點	0.000
餐點	0.000
造訪	0.000
吸引	0.000
全部	0.000
而言	0.000
吃完	0.000
特別	0.000
或是	0.000
習慣	0.000
名	0.000
為了	0.000
老闆	0.000
道	0.000
喝	0.000
經驗	0.000
先生	0.000
嘴	0.000
女生	0.000
明顯	0.000
沒有	0.000
早	0.000
讚	0.000
有趣	0.000
因此	0.000
法國	0.000
餡	0.000
厲害	0.000
離	0.000
近	0.000
期待	0.000
第一	0.000
網路	0.000
漢堡	0.000
已經	0.000
裡	0.000
巷子	0.000
絕對	0.000
物	0.000
比	0.000
些	0.000
整	0.000
享受	0.000
啊	0.000
現場	0.000
勁	0.000
超級	0.000
十足	0.000
下去	0.000
還可以	0.000
試試	0.000
早餐	0.000
品質	0.000
算	0.000
吃到	0.000
份	0.000
店	0.000
事	0.000
吃飯	0.000
點	0.000
貼心	0.000
餅	0.000
美式	0.000
似乎	0.000
朋友	0.000
值	0.000
看到	0.000
東區	0.000
甜點	0.000
買	0.000
檸檬	0.000
友人	0.000
麵條	0.000
炸雞	0.000
小小	0.000
頗	0.000
本來	0.000
們	0.000
用餐	0.000
開	0.000
位置	0.000
棒	0.000
風味	0.000
盤	0.000
且	0.000
搭配	0.000
招牌	0.000
下午茶	0.000
食物	0.000
捷運	0.000
大安區	0.000
口感	0.000
上桌	0.000
普通	0.000
主餐	0.000
夠	0.000
吃	0.000
食材	0.000
可惜	0.000
水果	0.000
--	0.000
一直	0.000
這麼	0.000
站	0.000
少	0.000
介紹	0.000
空間	0.000
排	0.000
比較	0.000
拿	0.000
真	0.000
相當	0.000
大概	0.000
他們	0.000
自己	0.000
新鮮	0.000
今天	0.000
什麼	0.000
時候	0.000
附近	0.000
跟	0.000
一點	0.000
美味	0.000
可能	0.000
囉	0.000
大家	0.000
幾	0.000
喔	0.000
話	0.000
部分	0.000
午餐	0.000
塊	0.000
麵	0.000
很多	0.000
無	0.000
除了	0.000
可以	0.000
這樣	0.000
麵包	0.000
加	0.000
店家	0.000
不會	0.000
就是	0.000
料理	0.000
吃起來	0.000
間	0.000
吧	0.000
口味	0.000
消費	0.000
內	0.000
味道	0.000
台北	0.000
餐廳	0.000
時間	0.000
