份量	0.076
豐盛	0.010
料	0.009
size	0.007
分量	0.006
超大	0.005
大一	0.004
足夠	0.004
加大	0.003
迷你	0.003
碗	0.002
誠意	0.001
偏少	0.001
備	0.001
大方	0.001
鱈場	0.001
看上去	0.001
少	0.001
飽	0.001
飽足感	0.001
十足	0.001
給	0.001
裝滿	0.001
份	0.001
貫	0.001
很多	0.001
餡料	0.001
塊	0.001
ミ	0.001
小氣	0.001
ニ	0.001
過少	0.001
前前後後	0.001
澎湃	0.001
滿滿	0.001
綜	0.001
青江菜	0.001
最少	0.001
附食	0.001
壯觀	0.001
手掌	0.001
共享	0.001
上等	0.001
速食店	0.001
改建	0.001
大上	0.001
驚訝	0.001
如果說	0.001
開幕日	0.001
個中	0.001
大一盆	0.001
肉多	0.001
1.3	0.001
葡萄乾量	0.001
厚成	0.001
材實	0.001
粉量	0.001
盆栽杯	0.001
大一片	0.001
少數	0.001
小三	0.001
湯量	0.001
羅美	0.001
蛤蠣肉	0.001
中大杯	0.001
減半	0.001
比例尺	0.001
丟下去	0.001
提昇	0.001
生平	0.001
跟頭	0.001
剛剛好	0.001
OZ	0.001
超厚	0.001
口袋餅	0.001
好少	0.001
搗碎	0.001
輕輕鬆鬆	0.001
雞絲麵	0.001
有點	0.001
剛好	0.001
女生	0.001
完	0.001
同樣	0.001
倍	0.001
實在	0.001
算	0.001
用料	0.001
超值	0.001
只有	0.001
片	0.001
小	0.001
不足	0.000
量	0.000
太少	0.000
中碗	0.000
十	0.000
大小	0.000
蠻	0.000
這麼	0.000
取用	0.000
燻	0.000
夠多	0.000
足	0.000
盤	0.000
紮實	0.000
它	0.000
縮水	0.000
哼	0.000
蟹	0.000
10來	0.000
絕不	0.000
肉量	0.000
送到	0.000
豆腐湯	0.000
擠霸摳	0.000
特盛	0.000
兼具	0.000
溫玉	0.000
腦海	0.000
SIZE120or	0.000
多樣	0.000
男子	0.000
主張	0.000
驚嚇	0.000
澎派	0.000
端上來	0.000
蝦頭	0.000
爆出	0.000
肉球	0.000
拳頭	0.000
肉串鰻汁	0.000
片狀	0.000
成年	0.000
牛尾	0.000
丸龜稻禾	0.000
波浪	0.000
．．．	0.000
巨大	0.000
６５	0.000
平	0.000
子雞	0.000
無限	0.000
夠	0.000
烏龍	0.000
負擔	0.000
殺	0.000
第二	0.000
肉	0.000
覺得	0.000
越來越	0.000
小小	0.000
挺	0.000
8	0.000
不少	0.000
串	0.000
非常	0.000
清楚	0.000
握	0.000
超級	0.000
薯條	0.000
嘴饞	0.000
盎司	0.000
啷	0.000
裏頭	0.000
足以	0.000
share	0.000
變	0.000
特寫	0.000
神仙	0.000
比目魚	0.000
充足	0.000
做為	0.000
體型	0.000
123	0.000
肉塊	0.000
數量	0.000
TheMeatLoversBurger	0.000
皮蛋	0.000
鮮蚵	0.000
鰭	0.000
噹	0.000
問題	0.000
的確	0.000
厚實	0.000
2	0.000
漢堡	0.000
1	0.000
比起	0.000
續	0.000
比	0.000
四	0.000
分食	0.000
看過	0.000
麵	0.000
從來	0.000
牛肉片	0.000
披薩	0.000
豪邁	0.000
中等	0.000
小巧	0.000
好了	0.000
G	0.000
酥脆感	0.000
戰斧	0.000
豬仔	0.000
以往	0.000
一休	0.000
菜盤	0.000
超飽	0.000
嚇到	0.000
外加	0.000
隻	0.000
吃完	0.000
相當	0.000
十分	0.000
泡菜	0.000
意思	0.000
吃	0.000
麵條	0.000
看起來	0.000
這樣	0.000
超多	0.000
豬肋排	0.000
黃澄澄	0.000
大盤	0.000
鐵人	0.000
不只	0.000
冒	0.000
oz	0.000
餅皮	0.000
疑惑	0.000
舖	0.000
解決	0.000
漢堡店	0.000
食量	0.000
雞湯	0.000
送來	0.000
蚵仔煎	0.000
綠茶	0.000
半	0.000
開胃菜	0.000
超	0.000
咖哩	0.000
一般	0.000
絕對	0.000
食用	0.000
豐富	0.000
生菜	0.000
不過	0.000
飲料	0.000
太陽蛋	0.000
顆	0.000
不滿	0.000
無敵	0.000
滿足	0.000
鮮美	0.000
方	0.000
魷魚	0.000
柔情	0.000
招牌菜	0.000
劉家	0.000
鐵漢	0.000
洋蔥湯	0.000
身體	0.000
擺盤	0.000
喊	0.000
奶味	0.000
知道	0.000
根本	0.000
湯品	0.000
貴	0.000
美	0.000
炸	0.000
黑松	0.000
厚重	0.000
話說	0.000
正常	0.000
論	0.000
導致	0.000
過多	0.000
升級	0.000
menu	0.000
4	0.000
牛肉堡	0.000
乳酪	0.000
配料	0.000
哦	0.000
飯	0.000
完全	0.000
@	0.000
想像	0.000
關係	0.000
大概	0.000
差	0.000
雖然	0.000
太多	0.000
上面	0.000
換成	0.000
灑	0.000
噱頭	0.000
字	0.000
26	0.000
橄欖	0.000
全	0.000
頓	0.000
六	0.000
煙	0.000
杯子	0.000
整體	0.000
牛排	0.000
新鮮	0.000
壽司	0.000
選擇	0.000
湯	0.000
一樣	0.000
值得	0.000
早	0.000
蝦仁	0.000
要求	0.000
添加	0.000
舌	0.000
烘	0.000
比例	0.000
原因	0.000
剛剛	0.000
一共	0.000
分為	0.000
強調	0.000
算是	0.000
阿	0.000
寫	0.000
就是了	0.000
口袋	0.000
嗯	0.000
就算	0.000
餃	0.000
其它	0.000
喝	0.000
ok	0.000
西門	0.000
拉麵	0.000
午餐	0.000
張	0.000
比較	0.000
點	0.000
牛	0.000
稍微	0.000
在於	0.000
一半	0.000
蓋	0.000
牛丼	0.000
肉類	0.000
蛤蠣	0.000
感覺	0.000
做成	0.000
露	0.000
肉片	0.000
建議	0.000
可以	0.000
耶	0.000
錢	0.000
還要	0.000
套	0.000
MR.PAPA	0.000
雖	0.000
嫌	0.000
加熱	0.000
唷	0.000
沒有	0.000
肉粽	0.000
接下來	0.000
蘑菇	0.000
蛋捲	0.000
支	0.000
總之	0.000
飽滿	0.000
普通	0.000
以及	0.000
可惜	0.000
下	0.000
相	0.000
丼飯	0.000
前面	0.000
講	0.000
叉燒	0.000
裡面	0.000
醬汁	0.000
蛋	0.000
味	0.000
快	0.000
雞腿	0.000
39	0.000
還好	0.000
帕尼尼	0.000
德式	0.000
厚度	0.000
有沒有	0.000
OK	0.000
看來	0.000
但是	0.000
沙拉	0.000
其實	0.000
甜點	0.000
所以	0.000
精緻	0.000
全部	0.000
所有	0.000
要點	0.000
而言	0.000
餓	0.000
順便	0.000
餐點	0.000
分成	0.000
稍	0.000
雙子	0.000
擺	0.000
免費	0.000
就是	0.000
它們	0.000
加上	0.000
鴨	0.000
大阪	0.000
他們	0.000
尤其	0.000
豬腳	0.000
白飯	0.000
入	0.000
一起	0.000
邊	0.000
吧	0.000
酥	0.000
蔥	0.000
換	0.000
明顯	0.000
相對	0.000
實際	0.000
什麼	0.000
時候	0.000
雞肉	0.000
桌	0.000
跟	0.000
好多	0.000
一點	0.000
德國	0.000
米飯	0.000
餡	0.000
口味	0.000
第一	0.000
墨西哥	0.000
認為	0.000
芝麻	0.000
大家	0.000
三明治	0.000
滿	0.000
裡	0.000
結果	0.000
適合	0.000
分享	0.000
些	0.000
烤	0.000
整	0.000
高麗菜	0.000
油膩	0.000
這裡	0.000
其中	0.000
主打	0.000
而已	0.000
出	0.000
一些	0.000
味噌湯	0.000
淋	0.000
..	0.000
供	0.000
杯	0.000
牛肉	0.000
捲	0.000
沒想到	0.000
基本	0.000
包	0.000
內	0.000
除了	0.000
菜	0.000
醬料	0.000
下去	0.000
還可以	0.000
多汁	0.000
原本	0.000
火鍋	0.000
不能	0.000
只是	0.000
白	0.000
香腸	0.000
心	0.000
手工	0.000
50	0.000
呀	0.000
健康	0.000
綜合	0.000
9	0.000
以上	0.000
燉飯	0.000
160	0.000
外帶	0.000
餅	0.000
美式	0.000
許多	0.000
豆腐	0.000
真是	0.000
照片	0.000
對於	0.000
6	0.000
生	0.000
麵包	0.000
平價	0.000
本身	0.000
加	0.000
火腿	0.000
哈哈	0.000
加入	0.000
毛毛	0.000
當天	0.000
洋蔥	0.000
鮭魚	0.000
款	0.000
不會	0.000
之外	0.000
紅茶	0.000
道	0.000
友人	0.000
不然	0.000
頗	0.000
炸雞	0.000
出來	0.000
燒肉	0.000
當	0.000
直接	0.000
5	0.000
150	0.000
搭	0.000
較	0.000
海鮮	0.000
＄	0.000
可是	0.000
像	0.000
油	0.000
看	0.000
用	0.000
台灣	0.000
且	0.000
吐司	0.000
食物	0.000
配上	0.000
3	0.000
切	0.000
清爽	0.000
蔬菜	0.000
單	0.000
上桌	0.000
主餐	0.000
二	0.000
配	0.000
過	0.000
家	0.000
好像	0.000
需要	0.000
魚	0.000
%	0.000
現在	0.000
重	0.000
分	0.000
之前	0.000
豬排	0.000
開始	0.000
$	0.000
一定	0.000
人員	0.000
簡單	0.000
真	0.000
之後	0.000
層	0.000
或是	0.000
賣	0.000
鍋	0.000
好吃	0.000
蛋糕	0.000
價格	0.000
可能	0.000
義大利麵	0.000
幾	0.000
圖	0.000
喔	0.000
部分	0.000
熱	0.000
日本	0.000
啊	0.000
一下	0.000
無	0.000
10	0.000
吃到	0.000
餐	0.000
服務	0.000
應該	0.000
菜單	0.000
看到	0.000
店家	0.000
特別	0.000
吃起來	0.000
間	0.000
推薦	0.000
搭配	0.000
消費	0.000
+	0.000
味道	0.000
