元	0.038
$	0.033
價位	0.020
平均	0.014
NT	0.012
200	0.007
120	0.007
價格	0.006
150	0.006
＄	0.006
服務費	0.005
180	0.005
160	0.005
%	0.004
250	0.004
貴	0.003
60	0.003
10	0.003
170	0.003
280	0.003
100	0.003
300	0.003
80	0.002
收	0.002
500	0.002
價錢	0.002
中價位	0.002
左右	0.002
290	0.002
+	0.002
130	0.002
之間	0.002
一成	0.002
低	0.002
75	0.002
介於	0.002
295	0.002
230	0.002
中低價位	0.002
880	0.002
50	0.002
高	0.001
360	0.001
220	0.001
【	0.001
】	0.001
95	0.001
240	0.001
450	0.001
親民	0.001
400	0.001
CP	0.001
270	0.001
149	0.001
110	0.001
140	0.001
139	0.001
210	0.001
350	0.001
320	0.001
值	0.001
資	0.001
1380	0.001
至	0.001
划算	0.001
260	0.001
600	0.001
需	0.001
125	0.001
加	0.001
便宜	0.001
約	0.001
單	0.001
平價	0.001
合理	0.001
190	0.001
90	0.001
要價	0.001
65	0.001
銷	0.001
任一	0.001
飲料	0.001
消	0.001
套餐	0.001
195	0.001
水資	0.001
NTD	0.001
起跳	0.001
357	0.001
不等	0.001
泡湯	0.001
碗單	0.001
一千八	0.001
699	0.001
落在	0.001
570	0.001
區間	0.001
2千	0.001
公道	0.001
＋	0.001
售價	0.001
99	0.001
共	0.001
費用	0.001
只要	0.001
39	0.001
接受	0.001
1500	0.000
380	0.000
低消	0.000
範圍	0.000
雙人	0.000
239	0.000
出頭	0.000
茶組	0.000
一百多	0.000
650	0.000
收取	0.000
４８０	0.000
３６０	0.000
中高	0.000
1580	0.000
１２０	0.000
超值	0.000
加價	0.000
墨西哥	0.000
以上	0.000
點	0.000
單價	0.000
540	0.000
500多	0.000
所費不貲	0.000
破壞性	0.000
294	0.000
199	0.000
278	0.000
嫩煎	0.000
默西哥	0.000
乾酪	0.000
蜜桃冰茶	0.000
330千	0.000
天吉丼	0.000
對等	0.000
436	0.000
430	0.000
742	0.000
五香	0.000
泰式打拋蝦鬆	0.000
花椒麵	0.000
減	0.000
加購法	0.000
生味	0.000
渴	0.000
一千多	0.000
羅勒青醬	0.000
優格冰沙	0.000
居家型	0.000
好似	0.000
499	0.000
唐揚雞	0.000
Twingings	0.000
竹村居酒	0.000
700	0.000
嚴選	0.000
漲	0.000
790	0.000
野蠻	0.000
凱特琳	0.000
580	0.000
分大	0.000
有機茶	0.000
點主	0.000
價	0.000
蜜桃香橙冰	0.000
1000	0.000
泰式辣	0.000
女王	0.000
巴娜	0.000
xx	0.000
百里香	0.000
185	0.000
籽汁	0.000
普利亞	0.000
捲起來	0.000
有定	0.000
大關	0.000
1600	0.000
日風	0.000
以內	0.000
750	0.000
付	0.000
粗細	0.000
一轉眼	0.000
655	0.000
腿肉串	0.000
79	0.000
１４０	0.000
高貴	0.000
2180	0.000
南洋	0.000
660	0.000
價格論	0.000
鮮百香	0.000
公仔麵	0.000
午茶	0.000
深海	0.000
我倆	0.000
價購	0.000
丼飯鰻汁	0.000
香杏克立瑪	0.000
升級成	0.000
梅干滷	0.000
末炒普利亞貓	0.000
８５	0.000
258	0.000
乾炒	0.000
上算	0.000
NT.400up	0.000
雞同鴨	0.000
腐乳	0.000
均一價	0.000
黑竹	0.000
草莓汁	0.000
３１０	0.000
蔬雙品	0.000
經濟	0.000
單片	0.000
地段	0.000
花旗	0.000
野莓歐蕾	0.000
花塔	0.000
1530	0.000
燒肉定食	0.000
355	0.000
