號	0.16485
地址	0.13905
台北市	0.11215
大安區	0.03989
出口	0.03315
捷運	0.02689
一段	0.02535
中山區	0.02534
捷運站	0.02101
忠孝東路	0.02004
敦化南路	0.01773
中山北路	0.01773
位於	0.01534
四段	0.01311
站	0.01126
1樓	0.01051
光復南路	0.00985
萬華區	0.00985
龍江路	0.00985
位在	0.00845
附近	0.00819
295巷	0.00788
敦化北路	0.00788
106	0.00788
金華街	0.00788
松山區	0.00704
巷子	0.00701
內湖區	0.00700
文山區	0.00691
步行	0.00691
南京東路	0.00642
二段	0.00623
六段	0.00591
北市	0.00565
中山	0.00561
段	0.00552
1	0.00544
士林區	0.00540
大同區	0.00540
復興	0.00540
三段	0.00484
東門	0.00470
市民	0.00470
靠近	0.00463
忠孝	0.00422
左轉	0.00410
5弄	0.00410
芝山	0.00410
店址	0.00410
犁	0.00410
交叉口	0.00410
公園	0.00404
2樓	0.00404
信義區	0.00395
105	0.00394
8樓	0.00394
樂群	0.00394
北新路	0.00394
新北巿	0.00394
金華	0.00394
走來	0.00394
260巷	0.00394
難找	0.00394
中正路	0.00394
新店區	0.00394
122	0.00394
路口	0.00394
513巷	0.00394
三路	0.00394
松壽路	0.00394
147	0.00394
10694	0.00394
算好	0.00394
松江路	0.00394
16巷	0.00394
洲子街	0.00394
雙連街	0.00394
345	0.00394
752	0.00394
27弄	0.00394
233巷	0.00394
交通	0.00356
分鐘	0.00349
巷弄	0.00328
216巷	0.00323
國中	0.00323
復興南路	0.00323
商圈	0.00317
延吉街	0.00307
石碇	0.00307
5	0.00302
瑞光路	0.00289
大道	0.00276
28	0.00242
58	0.00242
敦化	0.00240
西路	0.00235
和平東路	0.00235
五段	0.00235
興隆路	0.00235
圓環	0.00235
仁愛	0.00235
安居店	0.00235
107巷	0.00235
離	0.00220
大樓	0.00211
車站	0.00197
275	0.00197
農會	0.00197
243巷	0.00197
晃晃	0.00197
177	0.00197
410巷	0.00197
251	0.00197
新式	0.00197
忠順	0.00197
158	0.00197
105巷	0.00197
141巷	0.00197
基隆路	0.00197
南京西路	0.00197
里湳窟	0.00197
瑜珈課	0.00197
榮星	0.00197
吉林	0.00197
景興	0.00197
原宿	0.00197
214	0.00197
慶城街	0.00197
２５９巷	0.00197
台電	0.00197
安街	0.00197
起意	0.00197
菜市場	0.00197
81巷	0.00197
１４	0.00197
電影街	0.00197
路段	0.00197
擦肩	0.00197
永康	0.00197
抵	0.00197
民權東路	0.00197
成都路	0.00197
區潭	0.00197
站出來	0.00197
咖啡因館	0.00197
天津街	0.00197
淡水區	0.00197
30巷	0.00197
27巷	0.00197
470	0.00197
sogo	0.00197
文湖線	0.00197
永安	0.00197
門牌	0.00197
微風	0.00197
南京東路店	0.00197
街路	0.00197
安西街	0.00197
1巷	0.00197
松江街	0.00197
三者	0.00197
總統府	0.00197
新生	0.00197
永和區	0.00197
板南線	0.00197
玉門街	0.00197
站牌	0.00197
５２巷	0.00197
興安街	0.00197
147巷	0.00197
萬隆站	0.00197
南側	0.00197
安平街	0.00197
法學院	0.00197
衡陽路	0.00197
18巷	0.00197
8弄	0.00197
明躍	0.00197
名店城	0.00197
32弄	0.00197
2357	0.00197
692巷	0.00197
280巷	0.00197
板橋區	0.00197
錦西	0.00197
170巷	0.00197
文湖線劍南路站	0.00197
木柵路	0.00197
區北深路	0.00197
康	0.00197
126	0.00197
夜市路	0.00197
205巷	0.00197
126巷	0.00197
219巷	0.00197
265	0.00197
11巷	0.00197
永和路	0.00197
108	0.00197
104	0.00197
北投區	0.00197
2巷	0.00197
區崁子	0.00197
戰區	0.00197
昆明街	0.00197
安居街	0.00197
22弄	0.00197
223	0.00197
坪林站	0.00197
不便	0.00197
141	0.00197
復興北路	0.00197
10697	0.00197
吉林路	0.00197
公車	0.00197
渡船	0.00197
景隆街	0.00197
160巷	0.00197
220巷	0.00197
康士美	0.00197
223巷	0.00197
3樓	0.00197
232巷	0.00197
太原路	0.00197
福華路	0.00197
行義路	0.00197
街瑞光	0.00197
137巷	0.00197
南店	0.00197
303	0.00197
西寧南路	0.00197
松仁路	0.00197
轉運站	0.00197
高消費	0.00197
50巷	0.00197
165巷	0.00197
民族東路	0.00197
300巷	0.00197
坪林	0.00197
283	0.00197
285	0.00197
新光三越	0.00197
明曜	0.00197
11158	0.00197
饒河街	0.00197
2弄	0.00197
1.2	0.00197
師大路	0.00197
169巷	0.00197
芳鄰	0.00197
290巷	0.00197
11弄	0.00197
298巷	0.00197
13之1號	0.00197
貓街	0.00197
新天地	0.00197
10弄	0.00197
麗水街	0.00197
Zara	0.00197
北平西路	0.00197
農安街	0.00197
0018	0.00197
十分鐘店	0.00197
重慶	0.00197
交接處	0.00197
84	0.00197
民房	0.00197
陽光街	0.00197
11樓	0.00197
9	0.00196
鄰近	0.00165
地點	0.00165
巷	0.00161
內湖路	0.00161
民生東路	0.00161
6弄	0.00161
B	0.00161
145	0.00161
吳興街	0.00161
大安路	0.00161
遠	0.00149
新	0.00141
2	0.00140
天母	0.00138
16	0.00137
3	0.00131
洺町	0.00120
4	0.00120
西門	0.00108
路	0.00098
緹塔	0.00094
西華	0.00094
Tita	0.00094
！	0.00094
103	0.00094
公館	0.00094
碧湖	0.00094
旁	0.00089
承德路	0.00081
深坑	0.00081
市政府	0.00081
建築物	0.00081
原址	0.00081
武昌街	0.00081
德行	0.00081
131巷	0.00081
停車位	0.00081
一級	0.00081
七月	0.00081
蹦	0.00081
通	0.00081
Y	0.00081
廣州街	0.00081
敦南	0.00081
醫院	0.00081
222	0.00081
逸仙路	0.00081
啾	0.00081
搬來	0.00081
52巷	0.00081
饞食坊	0.00081
４	0.00081
展覽館	0.00081
忠順街	0.00081
紅字	0.00081
文德	0.00081
隨處	0.00081
機車	0.00081
繁華	0.00081
克強路	0.00081
中和區	0.00081
古亭站	0.00081
港墘	0.00081
千壽	0.00081
南港	0.00081
33	0.00081
萬芳	0.00081
重慶南路	0.00081
5299	0.00081
4樓	0.00081
精美	0.00081
72	0.00081
延平北路	0.00081
黑暗	0.00081
123巷	0.00081
起身	0.00081
陳記	0.00081
長安西路	0.00081
老街	0.00080
距離	0.00076
百貨	0.00075
B-one	0.00075
停	0.00075
29	0.00075
京站	0.00075
館	0.00075
武昌	0.00074
59巷	0.00074
福	0.00074
近	0.00073
6	0.00068
方便	0.00066
安和路	0.00065
抵達	0.00062
45	0.00059
對面	0.00052
走路	0.00052
原	0.00052
第三	0.00052
條	0.00051
18	0.00051
13	0.00050
98	0.00047
MonsieurLRestaurant	0.00047
維多利亞	0.00047
2708	0.00047
萬華	0.00047
民善街	0.00047
《	0.00047
》	0.00047
搬遷	0.00047
古亭	0.00047
戲院	0.00047
次選	0.00047
鼎泰豐	0.00047
地下街	0.00047
停車	0.00047
信義路	0.00047
師大	0.00047
雙連	0.00047
SOLOPASTA	0.00047
波思	0.00047
隱身	0.00047
國小	0.00047
八德路	0.00047
L	0.00047
巷口	0.00047
內外	0.00047
腳	0.00047
便利	0.00047
西湖	0.00044
自助餐廳	0.00044
稱得上	0.00044
報到	0.00044
次要	0.00044
頂	0.00044
4弄	0.00042
０２－８７７３９２９２	0.00042
中正區	0.00038
SoloPasta	0.00038
）	0.00037
走到	0.00034
（	0.00034
六	0.00031
中心	0.00031
熱天	0.00031
VASAPIZZERIA	0.00031
科技	0.00031
新丼	0.00031
老店	0.00031
19弄	0.00031
２５	0.00031
虎林街	0.00031
長廊	0.00031
山雞王	0.00031
３	0.00031
誠品	0.00031
午食	0.00031
32	0.00031
北	0.00031
標誌	0.00031
地區	0.00031
彎	0.00031
｜	0.00031
88	0.00031
不妨	0.00031
55	0.00031
紀念館	0.00030
國父	0.00030
延三	0.00030
熱愛	0.00030
復古	0.00030
旁邊	0.00027
588	0.00025
366	0.00025
345巷	0.00025
年代	0.00023
東南亞	0.00022
景美	0.00022
搭	0.00022
A	0.00022
大直	0.00022
標題	0.00022
相約	0.00022
石門	0.00022
F	0.00022
陳	0.00022
放棄	0.00022
到達	0.00022
杯杯	0.00022
佔	0.00022
－	0.00022
臨時	0.00022
購物	0.00022
饒河	0.00022
街	0.00022
車	0.00022
大約	0.00022
23	0.00021
找	0.00019
愛上	0.00019
永康街	0.00018
甜食	0.00017
那邊	0.00016
101	0.00016
36	0.00016
42	0.00016
義法	0.00016
羅斯福路	0.00016
畢竟	0.00016
仁愛路	0.00016
夜市	0.00016
王品	0.00016
正	0.00014
六七	0.00014
社區	0.00014
飯店	0.00014
歐式	0.00014
15	0.00013
跑來	0.00013
圓	0.00012
後面	0.00012
午後	0.00012
隱藏	0.00012
市場	0.00011
禮拜	0.00011
龍蝦	0.00011
集團	0.00011
內湖	0.00010
後方	0.00010
結束	0.00009
過來	0.00009
54	0.00009
黑潮	0.00009
字體	0.00009
老舊	0.00009
FOCUSKITCHEN	0.00009
最好	0.00009
．	0.00009
大海	0.00008
江南	0.00007
AGABURGER	0.00007
CAFE	0.00007
-----	0.00007
台大	0.00007
走進	0.00007
19	0.00007
西	0.00007
初	0.00006
泰集	0.00006
民生	0.00006
約會	0.00005
小吃店	0.00005
嚐嚐	0.00005
東區	0.00005
推出	0.00004
PO	0.00004
即可	0.00003
怪	0.00003
往	0.00002
52	0.00002
進來	0.00002
25	0.00002
輕食	0.00002
造訪	0.00002
限定	0.00001
今晚	0.00001
查	0.00001
美好	0.00001
松山	0.00000
美式	0.00000
8	0.00000
五	0.00000
甜不辣	-0.00000
文圖	-0.00000
上陣	-0.00000
許可	-0.00000
糟蹋	-0.00000
遠播	-0.00000
奉勸	-0.00000
綜觀	-0.00000
此後	-0.00000
神奈川	-0.00000
無鍚	-0.00000
井	-0.00000
碗兒	-0.00000
吳興	-0.00000
直至	-0.00000
蒜油	-0.00000
376202129	-0.00000
274	-0.00000
更改	-0.00000
072014	-0.00000
夾有	-0.00000
劍術	-0.00000
NoFISHNoLIFE	-0.00000
預防針	-0.00000
回饋給	-0.00000
別有洞天	-0.00000
重頭戲	-0.00000
清醒	-0.00000
給予	-0.00000
心思	-0.00000
心疼	-0.00000
蕨類	-0.00000
DSC00761.JPG	-0.00000
劇新	-0.00000
迷惘	-0.00000
迷惑	-0.00000
言	-0.00000
賽事	-0.00000
破梗	-0.00000
下雨天	-0.00000
綠鍋	-0.00000
形象	-0.00000
後下	-0.00000
91	-0.00000
93	-0.00000
94	-0.00000
鮭魚肉	-0.00000
蘿勒	-0.00000
午休	-0.00000
酒阿	-0.00000
LDTG_SOLOPASTA	-0.00000
可見得	-0.00000
噴出來	-0.00000
紙	-0.00000
KAMI&amp	-0.00000
518	-0.00000
店敘	-0.00000
口吃肉	-0.00000
面臨	-0.00000
嘗到	-0.00000
一秒	-0.00000
www.facebook.com/N7LNIC	-0.00000
陣雨	-0.00000
立食區	-0.00000
北極熊日	-0.00000
goo.gl/ItaKnm	-0.00000
TASTY	-0.00000
Party	-0.00000
拍糊	-0.00000
令人噴飯	-0.00000
疾病	-0.00000
朝	-0.00000
讚聲	-0.00000
靦腆	-0.00000
一月	-0.00000
Gossiping	-0.00000
音符	-0.00000
CompanyBistro	-0.00000
DSC00759.JPG	-0.00000
8292	-0.00000
春日	-0.00000
arrow	-0.00000
亨	-0.00000
砸	-0.00000
心有戚戚	-0.00000
施福	-0.00000
390	-0.00000
鹹淡	-0.00000
植物性	-0.00000
有違	-0.00000
個頭	-0.00000
退去	-0.00000
201422	-0.00000
julialkpkpk.pixnet.net/blog/post	-0.00000
escargo	-0.00000
台菜區	-0.00000
痕跡	-0.00000
評估	-0.00000
免得	-0.00000
中場	-0.00000
州	-0.00000
裝飾品	-0.00000
173	-0.00000
www.lawrys.com.tw	-0.00000
正合	-0.00000
麵攤	-0.00000
切下	-0.00000
工	-0.00000
缺少	-0.00000
己	-0.00000
台和	-0.00000
一般日	-0.00000
適宜	-0.00000
回合	-0.00000
155474916	-0.00000
逼迫	-0.00000
拾獲	-0.00000
rainieis	-0.00000
水果區	-0.00000
莫怪	-0.00000
